자치구,대여소명,기준년월,대여건수,반납건수,대여소명_clean,대여소_ID,주소1,주소2,위도,경도
도봉구,1736. 버스정류장 앞,202506,620,516,버스정류장 앞,ST-1468,서울특별시 도봉구 도봉로 528,버스정류장 앞,37.652241,127.037064
도봉구,1738. 창동주공17단지 상가앞,202506,1873,2032,창동주공17단지 상가앞,ST-1470,서울특별시 도봉구 덕릉로 404,창동주공17단지 상가앞,37.646309,127.052742
도봉구,1741. 제일강산수산입구,202506,1537,1355,제일강산수산입구,ST-1638,서울특별시 도봉구 도봉로 444,제일강산수산입구,37.645199,127.032982
도봉구,1742. 북한산 코오롱 하늘채,202506,2093,2033,북한산 코오롱 하늘채,ST-1726,서울특별시 도봉구 우이천로 367,북한산 코오롱 하늘채,37.648891,127.023018
동대문구,600. 휘경2동 주민센터,202506,320,343,휘경2동 주민센터,ST-260,서울특별시 동대문구 한천로 329,휘경2동 주민센터,37.589912,127.06868
동대문구,602. 장안동 사거리,202506,3972,4552,장안동 사거리,ST-262,서울특별시 동대문구 장한로 25길 2,장안동 사거리,37.572174,127.071388
동대문구,607. 신이문역 2번출구,202506,785,847,신이문역 2번출구,ST-267,서울특별시 동대문구 이문동186-1,신이문역 2번출구,37.602711,127.067863
동대문구,608. 전농삼성아파트,202506,367,304,전농삼성아파트,ST-268,서울특별시 동대문구 전농로 192,전농삼성아파트,37.58131,127.055344
동대문구,610. 동대문중 교차로,202506,1375,1306,동대문중 교차로,ST-270,서울특별시 동대문구 답십리동 524-1,동대문중 교차로,37.573086,127.052162
동대문구,612. 시립동부병원 앞 사거리,202506,2790,2837,시립동부병원 앞 사거리,ST-271,서울특별시 동대문구 용두동 237-10,시립동부병원 앞 사거리,37.573666,127.030815
동대문구,613. 신설동역 10번출구 앞,202506,2064,2199,신설동역 10번출구 앞,ST-272,서울특별시 동대문구 신설동 92-34,신설동역 10번출구 앞,37.575272,127.023468
동대문구,614. 용두동 사거리,202506,2855,2867,용두동 사거리,ST-273,서울특별시 동대문구 용두동 237-10,용두동 사거리,37.577686,127.031013
동대문구,617. 청솔우성아파트 앞,202506,1000,1047,청솔우성아파트 앞,ST-276,서울특별시 동대문구 답십리동 94-2,청솔우성아파트 앞,37.574203,127.057693
동대문구,627. 장안동삼거리 교통섬,202506,1528,1547,장안동삼거리 교통섬,ST-395,서울특별시 동대문구 사가정로 240,장안동삼거리 교통섬,37.578632,127.071907
동대문구,630. 동대문구 보건소,202506,2609,2715,동대문구 보건소,ST-397,서울특별시 동대문구 천호대로 145,동대문구 보건소,37.574852,127.040306
동대문구,631. 답십리역 1번출구,202506,3782,4284,답십리역 1번출구,ST-398,서울특별시 동대문구 천호대로 269,답십리역 1번출구,37.568184,127.051277
동대문구,634. 외국어대 정문 앞,202506,2484,2487,외국어대 정문 앞,ST-401,서울특별시 동대문구 이문로 107,외국어대 정문 앞,37.59602,127.05983
동대문구,637. KAIST 경영대학 앞,202506,1087,829,KAIST 경영대학 앞,ST-404,서울특별시 동대문구 회기로 85,KAIST 경영대학 앞,37.591614,127.045792
동대문구,638. 서울시립대 정보기술관,202506,785,682,서울시립대 정보기술관,ST-405,서울특별시 동대문구 한천로43길 12-14,서울시립대 정보기술관,37.583008,127.060974
동대문구,641. 용두역 4번출구,202506,2418,2569,용두역 4번출구,ST-408,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.573753,127.038536
동대문구,648. 장안동위더스빌옆,202506,3276,3299,장안동위더스빌옆,ST-1300,서울특별시 동대문구 한천로 42,장안동위더스빌옆,37.5667,127.062424
동대문구,650. 중랑교사거리,202506,1631,1488,중랑교사거리,ST-1302,서울특별시 동대문구 망우로 131,중랑교사거리,37.591534,127.067741
동대문구,652. 답십리 래미안엘파인아파트 입구,202506,867,873,답십리 래미안엘파인아파트 입구,ST-1447,서울특별시 동대문구 사가정로 190,답십리 래미안엘파인아파트 입구,37.57653,127.065941
동대문구,654. 전농동 텃골공원,202506,970,647,전농동 텃골공원,ST-1449,서울특별시 동대문구 사가정로 65,전농동 텃골공원,37.577621,127.052109
동대문구,656. 영휘원 교차로,202506,1067,1253,영휘원 교차로,ST-1628,서울특별시 동대문구 홍릉로 78-1,영휘원 교차로,37.587238,127.043137
동대문구,660. 동의보감타워,202506,2413,2616,동의보감타워,ST-1632,서울특별시 동대문구 왕산로 128,동의보감타워,37.577999,127.037628
동작구,2059. 보라매공원 정문,202506,1703,1873,보라매공원 정문,ST-1151,서울특별시 동작구 신대방동 395,보라매공원 정문,37.497078,126.917793
동작구,2060. 남성역3번출구 뒤,202506,1600,1872,남성역3번출구 뒤,ST-1152,서울특별시 동작구 사당동 1131,남성역3번출구 뒤,37.484631,126.97155
동작구,2062. 사당새마을금고,202506,490,479,사당새마을금고,ST-1154,서울특별시 동작구 사당동 211-2,사당새마을금고,37.486652,126.967842
동작구,2064. 흑석한강푸르지오 106동앞,202506,31,31,흑석한강푸르지오 106동앞,ST-1355,서울특별시 동작구 흑석한강로 27,흑석한강푸르지오 106동앞,37.505356,126.966179
동작구,2068. 총신대 앞(육교),202506,141,53,총신대 앞(육교),ST-1544,서울특별시 동작구 동작대로 지하 3,총신대 앞(육교),37.488159,126.966476
동작구,2069. 숭실대 입구역3번 출구 앞,202506,708,486,숭실대 입구역3번 출구 앞,ST-1667,서울특별시 동작구 상도로 지하 378,숭실대 입구역3번 출구 앞,37.496601,126.953682
동작구,2070. 노량진역 2번 출구 앞,202506,1571,1943,노량진역 2번 출구 앞,ST-1545,서울특별시 동작구 노량진로 155,노량진역 2번 출구 앞,37.51392,126.943069
동작구,2071. 대림아파트 후문 상가 옆,202506,560,117,대림아파트 후문 상가 옆,ST-1742,서울특별시 동작구 사당로23길 137,대림아파트 후문 상가 옆,37.488869,126.971909
마포구,142. 아현역 4번출구 앞,202506,837,832,아현역 4번출구 앞,ST-200,서울특별시 마포구 아현동 329-15,아현역 4번출구 앞,37.557201,126.955666
마포구,145. 공덕역 5번출구,202506,1761,2034,공덕역 5번출구,ST-203,서울특별시 마포구 공덕동 237-9,공덕역 5번출구,37.54425,126.951637
마포구,147. 마포역 4번출구 뒤,202506,3488,4078,마포역 4번출구 뒤,ST-205,서울특별시 마포구 도화동 292-29,마포역 4번출구 뒤,37.539272,126.945915
마포구,148. 용강동 주민센터 앞,202506,1444,1525,용강동 주민센터 앞,ST-206,서울특별시 마포구 용강동 234-1,용강동 주민센터 앞,37.542347,126.943024
마포구,150. 서강대역 2번출구 앞,202506,1291,1296,서강대역 2번출구 앞,ST-207,서울특별시 마포구 노고산동 112-13,서강대역 2번출구 앞,37.552956,126.934341
마포구,153. 성산2교 사거리,202506,2398,2340,성산2교 사거리,ST-210,서울특별시 마포구 성산동 54-17,성산2교 사거리,37.564697,126.912613
마포구,154. 마포구청역 ,202506,3026,3388,마포구청역,ST-211,서울특별시 마포구 망원동 477-23,마포구청역,37.560909,126.905495
마포구,157. 애오개역 4번출구 앞,202506,1693,1811,애오개역 4번출구 앞,ST-214,서울특별시 마포구 아현동 607-1,애오개역 4번출구 앞,37.553001,126.956688
마포구,181. 망원초록길 입구,202506,1269,1275,망원초록길 입구,ST-339,서울특별시 마포구 마포나루길 467,망원초록길 입구,37.551342,126.902672
마포구,185. 마포 신수공원 앞,202506,1100,1049,마포 신수공원 앞,ST-343,서울특별시 마포구 현석동 106-32,마포 신수공원 앞,37.542545,126.934296
마포구,186. 월드컵공원,202506,3495,3509,월드컵공원,ST-344,서울특별시 마포구 하늘공원로 108-1,월드컵공원,37.563965,126.898209
마포구,199. 서울 월드컵 경기장,202506,1325,785,서울 월드컵 경기장,ST-443,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.566845,126.896446
마포구,400. 상암한화오벨리스크 1차 앞,202506,1285,1326,상암한화오벨리스크 1차 앞,ST-110,서울특별시 마포구 구룡길 19,상암한화오벨리스크 1차 앞,37.587524,126.883003
마포구,401. 상암월드컵파크 10단지 앞,202506,1000,1048,상암월드컵파크 10단지 앞,ST-76,서울특별시 마포구 월드컵북로 502-36,상암월드컵파크 10단지 앞,37.586189,126.881615
마포구,405. DMC빌 앞,202506,668,663,DMC빌 앞,ST-80,서울특별시 마포구 월드컵북로60길 13,DMC빌 앞,37.582657,126.885788
마포구,408. LG CNS앞,202506,917,932,LG CNS앞,ST-84,서울특별시 마포구 월드컵북로 424,LG CNS앞,37.580811,126.88665
마포구,409. 누리꿈스퀘어 옆,202506,2004,2026,누리꿈스퀘어 옆,ST-86,서울특별시 마포구 월드컵북로 396,누리꿈스퀘어 옆,37.579399,126.88916
마포구,411. DMC홍보관,202506,1417,1529,DMC홍보관,ST-90,서울특별시 마포구 월드컵북로 366,DMC홍보관,37.577995,126.891472
마포구,413. 상암월드컵파크 3단지 후문,202506,948,965,상암월드컵파크 3단지 후문,ST-92,서울특별시 마포구 매봉산로 8,상암월드컵파크 3단지 후문,37.571476,126.889687
마포구,414. 상암동주민센터 옆,202506,2275,2375,상암동주민센터 옆,ST-94,서울특별시 마포구 매봉산로2길 16,상암동주민센터 옆,37.57822,126.89447
마포구,424. 롯데하이마트 (상암월드컵점) ,202506,663,560,롯데하이마트 (상암월드컵점),ST-990,서울특별시 마포구 상암동 1715-29,롯데하이마트 (상암월드컵점),37.57362,126.898048
마포구,425. DMC첨단산업센터,202506,396,390,DMC첨단산업센터,ST-991,서울특별시 마포구 성암로330,DMC첨단산업센터,37.584503,126.885597
마포구,426. 서울신용보증재단,202506,1325,1546,서울신용보증재단,ST-992,서울특별시 마포구 마포대로 163,서울신용보증재단,37.549061,126.954178
마포구,432. 마포중앙도서관,202506,219,75,마포중앙도서관,ST-1494,서울특별시 마포구 성산로 128,마포중앙도서관,37.563339,126.908203
마포구,436. 이대역 5번출구,202506,585,186,이대역 5번출구,ST-1675,서울특별시 마포구 신촌로 지하 180,이대역 5번출구,37.556591,126.94619
마포구,438. 성산2-1 공영주차장,202506,1711,1533,성산2-1 공영주차장,ST-1692,서울특별시 마포구 모래내로 31,성산2-1 공영주차장,37.56472,126.906769
서대문구,159. 이대역 4번 출구,202506,360,253,이대역 4번 출구,ST-216,서울특별시 서대문구 대현동 60-11,이대역 4번 출구,37.556953,126.946342
서대문구,161. 무악재역1번 출구,202506,233,218,무악재역1번 출구,ST-218,서울특별시 서대문구 통일로 380-4,무악재역1번 출구,37.582245,126.950645
서대문구,163. 명지전문대학교 정문 앞,202506,556,556,명지전문대학교 정문 앞,ST-220,서울특별시 서대문구 홍은동 산25-3,명지전문대학교 정문 앞,37.583698,126.924965
서대문구,164. 북가좌1동 주민센터 ,202506,497,446,북가좌1동 주민센터,ST-221,서울특별시 서대문구 북가좌동 477-1,북가좌1동 주민센터,37.574478,126.910049
서대문구,167. 연가초등학교 옆,202506,501,140,연가초등학교 옆,ST-224,서울특별시 서대문구 북가좌동 70-119,연가초등학교 옆,37.57946,126.91713
서대문구,169. 북가좌 삼거리,202506,570,515,북가좌 삼거리,ST-226,서울특별시 서대문구 북가좌동 400,북가좌 삼거리,37.573002,126.907799
서대문구,171. 임광빌딩 앞,202506,592,599,임광빌딩 앞,ST-228,서울특별시 서대문구 미근동 317-1,임광빌딩 앞,37.564724,126.967278
서대문구,173. 서대문역 8번출구 앞,202506,314,316,서대문역 8번출구 앞,ST-230,서울특별시 서대문구 충정로2가 138,서대문역 8번출구 앞,37.564777,126.966148
서대문구,178. 증산3교 앞,202506,1462,1472,증산3교 앞,ST-349,서울특별시 서대문구 북가좌동 352-9,증산3교 앞,37.579876,126.906349
서대문구,188. 홍은동 정원여중 입구,202506,843,840,홍은동 정원여중 입구,ST-346,서울특별시 서대문구 연희로37안길 51,홍은동 정원여중 입구,37.586388,126.935127
서대문구,192. 연서어린이공원,202506,490,493,연서어린이공원,ST-348,서울특별시 서대문구 연희동 519-7,연서어린이공원,37.572227,126.923065
서대문구,194. 증산교 앞,202506,2331,2453,증산교 앞,ST-350,서울특별시 서대문구 불광천길 36,증산교 앞,37.577316,126.902969
서대문구,195. 모래내고가차도 ,202506,799,761,모래내고가차도,ST-351,서울특별시 서대문구 연희동 446-76,모래내고가차도,37.567657,126.917809
서대문구,196. 연희교차로 인근,202506,452,440,연희교차로 인근,ST-352,서울특별시 서대문구 홍제천로 48,연희교차로 인근,37.56612,126.925896
서대문구,3100. 북성초교,202506,292,272,북성초교,ST-1188,서울특별시 서대문구 신촌로 235-1,북성초교,37.557396,126.952164
서대문구,3101. 서대문구청,202506,379,323,서대문구청,ST-1189,서울특별시 서대문구 연희로 242,서대문구청,37.578381,126.936096
서대문구,3103. 홍제삼거리 북측,202506,909,915,홍제삼거리 북측,ST-1491,서울특별시 서대문구 통일로 지하 440-1,홍제삼거리 북측,37.5867,126.94677
서대문구,3104. e편한세상 신촌4단지 앞,202506,822,825,e편한세상 신촌4단지 앞,ST-1492,서울특별시 마포구 신촌로 지하 270,e편한세상 신촌4단지 앞,37.558128,126.956207
서대문구,3105. 홍은센트레빌 아파트 앞,202506,331,148,홍은센트레빌 아파트 앞,ST-1493,서울특별시 서대문구 통일로 553,홍은센트레빌 아파트 앞,37.597149,126.93853
서초구,2251. 더케이호텔 입구(양재2) ,202506,748,763,더케이호텔 입구(양재2),ST-781,서울특별시 서초구 바우뫼로12길 70,더케이호텔 입구(양재2),37.467506,127.034477
서초구,2266. 서초역 3번출구,202506,880,880,서초역 3번출구,ST-1158,서울특별시 서초구 서초동 1748-14,서초역 3번출구,37.49054,127.008163
서초구,2269. 주홍교 하부,202506,343,187,주홍교 하부,ST-1161,서울특별시 서초구 잠원동 91-29,주홍교 하부,37.510349,127.016052
서초구,2270. 서초포레스타 7단지,202506,482,454,서초포레스타 7단지,ST-1162,서울특별시 관악구 신원동 266,서초포레스타 7단지,37.448967,127.057739
서초구,2272. 교대입구 교차로,202506,538,544,교대입구 교차로,ST-1164,서울특별시 서초구 서초동 1748-33,교대입구 교차로,37.487309,127.010582
서초구,2273. 일동제약 사거리,202506,788,778,일동제약 사거리,ST-1165,서울특별시 서초구 양재동 67-12,일동제약 사거리,37.477829,127.038269
서초구,2285. LH서초3단지 301동 맞은편,202506,521,531,LH서초3단지 301동 맞은편,ST-1311,서울특별시 서초구 양재대로2길 33,LH서초3단지 301동 맞은편,37.457424,127.022652
서초구,2286. 탑성마을입구,202506,21,6,탑성마을입구,ST-1312,서울특별시 서초구 탑성말길 2,탑성마을입구,37.45855,127.055885
서초구,2287. 능안마을입구,202506,60,24,능안마을입구,ST-1313,서울특별시 서초구 능안말길 1-2,능안마을입구,37.45562,127.067101
서초구,2289. 남태령역 2번출구,202506,180,107,남태령역 2번출구,ST-1315,서울특별시 서초구 과천대로 810,남태령역 2번출구,37.464298,126.988525
서초구,2293. SPC 앞,202506,920,811,SPC 앞,ST-1360,서울특별시 서초구 남부순환로 2620,SPC 앞,37.484798,127.036995
서초구,2294. 두상빌딩 앞,202506,1557,1759,두상빌딩 앞,ST-1361,서울특별시 서초구 언남길 87,두상빌딩 앞,37.475906,127.046242
서초구,2297. 남부터미널역 1번출구,202506,756,630,남부터미널역 1번출구,ST-1404,서울특별시 서초구 서초중앙로 38,남부터미널역 1번출구,37.485672,127.015923
서초구,2299. 한전아트센터 앞,202506,857,859,한전아트센터 앞,ST-1406,서울특별시 서초구 효령로72길 60,한전아트센터 앞,37.486469,127.028061
서초구,2501. 서초 포레스타5단지,202506,534,505,서초 포레스타5단지,ST-1552,서울특별시 서초구 청계산로7길 43,서초 포레스타5단지,37.450661,127.05706
서초구,2502. 서초역1번출구 앞,202506,483,437,서초역1번출구 앞,ST-1553,서울특별시 서초구 서초대로 248,서초역1번출구 앞,37.491951,127.008553
서초구,2503. 반포1동 서초빌딩 앞,202506,1390,1513,반포1동 서초빌딩 앞,ST-1554,서울특별시 서초구 사평대로 349,반포1동 서초빌딩 앞,37.503811,127.021362
서초구,2504. 신사역 4번출구 뒤,202506,1459,1207,신사역 4번출구 뒤,ST-1555,서울특별시 서초구 강남대로 605,신사역 4번출구 뒤,37.515881,127.019302
서초구,2506. LG유플러스 (방배사옥),202506,147,82,LG유플러스 (방배사옥),ST-1557,서울특별시 서초구 효령로 58,LG유플러스 (방배사옥),37.479092,126.990677
서초구,2510. JW타워,202506,456,272,JW타워,ST-1735,서울특별시 서초구 남부순환로 2477,JW타워,37.48304,127.021461
성동구,3513. 상왕십리역 1번출구,202506,2511,1554,상왕십리역 1번출구,ST-1197,서울특별시 성동구 하왕십리동 860-1,상왕십리역 1번출구,37.56461,127.029198
성동구,3514. 왕십리교회옆,202506,3214,3244,왕십리교회옆,ST-1198,서울특별시 성동구 상왕십리동 350-1,왕십리교회옆,37.566261,127.023697
성동구,3515. 서울숲 관리사무소,202506,2657,2344,서울숲 관리사무소,ST-1199,서울특별시 성동구 성수동1가 678-1,서울숲 관리사무소,37.542816,127.042084
성동구,3530. 왕십리자이아파트 후문(삼거리),202506,320,246,왕십리자이아파트 후문(삼거리),ST-1616,서울특별시 성동구 무학봉길 35,왕십리자이아파트 후문(삼거리),37.560146,127.02636
성동구,3531. 논골사거리(금호도서관 입구),202506,191,53,논골사거리(금호도서관 입구),ST-1617,서울특별시 성동구 난계로 20,논골사거리(금호도서관 입구),37.554779,127.024841
성동구,3532. 왕십리KCC스위첸아파트,202506,246,169,왕십리KCC스위첸아파트,ST-1618,서울특별시 성동구 무학봉길 35,왕십리KCC스위첸아파트,37.56068,127.026779
성동구,512. 뚝섬역 1번 출구 옆,202506,3197,3164,뚝섬역 1번 출구 옆,ST-109,서울특별시 성동구 아차산로 18,뚝섬역 1번 출구 옆,37.548561,127.045006
성동구,513. 뚝섬역 5번 출구 정류소 옆,202506,1480,1462,뚝섬역 5번 출구 정류소 옆,ST-111,서울특별시 성동구 아차산로 18,뚝섬역 5번 출구 정류소 옆,37.546307,127.049805
성동구,514. 성수사거리 버스정류장 앞,202506,2957,2895,성수사거리 버스정류장 앞,ST-112,서울특별시 성동구 아차산로 171,성수사거리 버스정류장 앞,37.54258,127.063309
성동구,518. 청계천 박물관 앞,202506,891,904,청계천 박물관 앞,ST-234,서울특별시 성동구 마장동 610,청계천 박물관 앞,37.571526,127.035355
성동구,519. 양지사거리,202506,1071,920,양지사거리,ST-235,서울특별시 성동구 홍익동 590,양지사거리,37.566994,127.029915
성동구,520. 상왕십리역 4번 출구 앞,202506,1037,915,상왕십리역 4번 출구 앞,ST-236,서울특별시 성동구 하왕십리동 960-3,상왕십리역 4번 출구 앞,37.563858,127.030319
성동구,521. 왕십리역 11번 출구 앞,202506,1755,1778,왕십리역 11번 출구 앞,ST-237,서울특별시 성동구 행당동 188-9,왕십리역 11번 출구 앞,37.561447,127.03492
성동구,522. 금호역 1번출구 앞,202506,322,343,금호역 1번출구 앞,ST-238,서울특별시 성동구 금호동3가 1575-3,금호역 1번출구 앞,37.548641,127.016426
성동구,523. 옥수동성당 옆,202506,90,64,옥수동성당 옆,ST-239,서울특별시 성동구 옥수동 산5-148,옥수동성당 옆,37.543663,127.014061
성동구,524. 래미안금호하이리버 아파트 102동 옆,202506,395,384,래미안금호하이리버 아파트 102동 옆,ST-240,서울특별시 성동구 금호동2가 1220-1,래미안금호하이리버 아파트 102동 옆,37.5522,127.025055
성동구,525. 한양대병원사거리,202506,1509,1220,한양대병원사거리,ST-241,서울특별시 성동구 행당동 20-2,한양대병원사거리,37.558052,127.040352
성동구,526. 용답토속공원 앞,202506,910,1016,용답토속공원 앞,ST-242,서울특별시 성동구 용답동 224-1,용답토속공원 앞,37.563511,127.056725
성동구,534. 금호사거리,202506,320,328,금호사거리,ST-246,서울특별시 성동구 금호동2가 1205-1,금호사거리,37.548634,127.025726
성동구,535. 응봉삼거리,202506,714,411,응봉삼거리,ST-247,서울특별시 성동구 응봉동 134-26,응봉삼거리,37.553986,127.033592
성동구,536. 행당역 2번출구 앞,202506,791,818,행당역 2번출구 앞,ST-248,서울특별시 성동구 행당동 347-11,행당역 2번출구 앞,37.55735,127.029213
성동구,550. 서울시설공단 앞,202506,1539,1586,서울시설공단 앞,ST-251,서울특별시 성동구 마장동 610,서울시설공단 앞,37.57164,127.03566
성동구,556. 달맞이공원,202506,204,206,달맞이공원,ST-357,서울특별시 성동구 금호동4가 367-1,달맞이공원,37.542053,127.020401
성동구,557. 도선동 주민센터 앞,202506,1514,1587,도선동 주민센터 앞,ST-358,서울특별시 성동구 무학로10길 6,도선동 주민센터 앞,37.567642,127.025696
성동구,558. 성동광진 교육지원청 앞,202506,1834,1796,성동광진 교육지원청 앞,ST-359,서울특별시 성동구 고산자로 260,성동광진 교육지원청 앞,37.564606,127.036522
성동구,559. 왕십리역 4번 출구 건너편,202506,2377,2416,왕십리역 4번 출구 건너편,ST-360,서울특별시 성동구 왕십리광장로 10-1,왕십리역 4번 출구 건너편,37.561096,127.036797
성동구,560. 비전교회 앞,202506,2884,2899,비전교회 앞,ST-361,서울특별시 성동구 동일로 213,비전교회 앞,37.551205,127.068932
성동구,561. 서울숲역 2번출구 앞,202506,2084,2068,서울숲역 2번출구 앞,ST-362,서울특별시 성동구 왕십리로 64,서울숲역 2번출구 앞,37.542816,127.04467
성동구,563. 성동세무서 건너편,202506,2013,2227,성동세무서 건너편,ST-364,서울특별시 성동구 광나루로 302,성동세무서 건너편,37.547913,127.062752
성동구,564. 금호역 3번출구,202506,165,101,금호역 3번출구,ST-365,서울특별시 성동구 동호로 99,금호역 3번출구,37.547928,127.015572
성동구,578. 성동세무서 부근,202506,1754,1756,성동세무서 부근,ST-356,서울특별시 성동구 광나루로 297,성동세무서 부근,37.548164,127.06237
성동구,579. 마장역 4번출구,202506,1156,1192,마장역 4번출구,ST-372,서울특별시 성동구 마장로 292-1,마장역 4번출구,37.565205,127.041847
성동구,582. 경일중학교 앞,202506,2037,2039,경일중학교 앞,ST-375,서울특별시 성동구 성수일로 27,경일중학교 앞,37.543179,127.04908
성동구,583. 청계천 생태교실 앞,202506,7100,7443,청계천 생태교실 앞,ST-376,서울특별시 성동구 마장로39길 51,청계천 생태교실 앞,37.56797,127.04689
성동구,585. 성수2가1동 공영주차장 인근,202506,5005,5117,성수2가1동 공영주차장 인근,ST-446,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.536808,127.055489
성동구,586. 마장동 주민센터,202506,937,1001,마장동 주민센터,ST-447,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.565941,127.045395
성북구,1302. 한성대입구역6번출구 뒤,202506,797,796,한성대입구역6번출구 뒤,ST-825,서울특별시 성북구 동소문로 1,한성대입구역6번출구 뒤,37.588764,127.00631
성북구,1304. 만해공원,202506,158,36,만해공원,ST-826,서울특별시 성북구 성북로 132-1,만해공원,37.594402,126.99231
성북구,1305. 성북구청,202506,1899,2122,성북구청,ST-947,서울특별시 성북구 보문로 168,성북구청,37.589329,127.016434
성북구,1342. 성북쉼터 앞,202506,204,108,성북쉼터 앞,ST-1206,서울특별시 성북구 성북로21길 32,성북쉼터 앞,37.592617,126.997932
성북구,1343. 한성대7번출구 앞,202506,500,500,한성대7번출구 앞,ST-1207,서울특별시 성북구 동소문로 11,한성대7번출구 앞,37.589249,127.007378
성북구,1344. 아리랑시네센터 앞,202506,220,156,아리랑시네센터 앞,ST-1208,서울특별시 성북구 아리랑로 82,아리랑시네센터 앞,37.600288,127.013702
성북구,1346. 길음8골어린이공원 옆,202506,868,839,길음8골어린이공원 옆,ST-1210,서울특별시 성북구 길음로13길 22,길음8골어린이공원 옆,37.608978,127.020248
성북구,1347. 길음래미안아파트817동 상가 앞,202506,338,333,길음래미안아파트817동 상가 앞,ST-1211,서울특별시 성북구 길음로 33,길음래미안아파트817동 상가 앞,37.607105,127.0215
성북구,1348. 성북제일새마을금고 본점 앞,202506,546,564,성북제일새마을금고 본점 앞,ST-1212,서울특별시 성북구 길음로 20,성북제일새마을금고 본점 앞,37.604752,127.022758
성북구,1352. e 편한세상 보문아파트 내,202506,266,242,e 편한세상 보문아파트 내,ST-1216,서울특별시 성북구 낙산길 255,e 편한세상 보문아파트 내,37.583881,127.017097
성북구,1353. 금호어울림센터힐 내,202506,314,317,금호어울림센터힐 내,ST-1217,서울특별시 성북구 동소문로34길 73,금호어울림센터힐 내,37.60083,127.023552
성북구,1354. 고려대학교 2번출구,202506,1778,1833,고려대학교 2번출구,ST-1317,서울특별시 성북구 종암로 지하 1,고려대학교 2번출구,37.590714,127.036194
성북구,1357. 북한산보국문역,202506,336,337,북한산보국문역,ST-1383,서울특별시 성북구 보국문로 91,북한산보국문역,37.612072,127.008133
성북구,1358. 정릉도서관 앞,202506,509,512,정릉도서관 앞,ST-1384,서울특별시 성북구 보국문로 7-10,정릉도서관 앞,37.60479,127.010582
성북구,1360. 정릉역,202506,547,562,정릉역,ST-1386,서울특별시 성북구 정릉로 272,정릉역,37.603096,127.013504
성북구,1363. 보문4교 인근,202506,2875,3031,보문4교 인근,ST-1455,서울특별시 성북구 보문로22길 28,보문4교 인근,37.583752,127.02195
성북구,1364. 성북동 치안센터 앞,202506,731,725,성북동 치안센터 앞,ST-1456,서울특별시 성북구 성북로 25,성북동 치안센터 앞,37.590172,127.004089
성북구,1365. 선잠단지 앞,202506,300,244,선잠단지 앞,ST-1457,서울특별시 성북구 성북로 102-10,선잠단지 앞,37.593361,126.999092
성북구,1366. 일신초등학교 옆,202506,460,472,일신초등학교 옆,ST-1458,서울특별시 성북구 월곡로 74,일신초등학교 옆,37.59972,127.040382
성북구,1370. 복자사랑 피정의 집,202506,150,121,복자사랑 피정의 집,ST-1634,서울특별시 성북구 성북로 132-4,복자사랑 피정의 집,37.59454,126.995209
성북구,1372. KEB은행 고대점,202506,1007,800,KEB은행 고대점,ST-1636,서울특별시 성북구 인촌로 113,KEB은행 고대점,37.586445,127.031601
성북구,1375. 생명의 전화 종합복지관 앞 교차로,202506,1261,1341,생명의 전화 종합복지관 앞 교차로,ST-1723,서울특별시 성북구 오패산로 21,생명의 전화 종합복지관 앞 교차로,37.603909,127.037376
송파구,1251. 석촌역 2번출구,202506,3514,3493,석촌역 2번출구,ST-1070,서울특별시 송파구 송파동 68,석촌역 2번출구,37.505932,127.10775
송파구,1253. 오금역 3번 출구 뒤,202506,834,840,오금역 3번 출구 뒤,ST-1072,서울특별시 송파구 가락동 10-15,오금역 3번 출구 뒤,37.501652,127.128181
송파구,1256. 문정현대아파트 교차로,202506,841,842,문정현대아파트 교차로,ST-1075,서울특별시 송파구 문정동 3-2,문정현대아파트 교차로,37.491131,127.125809
송파구,1258. 가락미륭아파트 앞,202506,651,482,가락미륭아파트 앞,ST-1077,서울특별시 송파구 가락동 195-4,가락미륭아파트 앞,37.493198,127.128998
송파구,1259. 방이역 1번출구,202506,2136,2113,방이역 1번출구,ST-1078,서울특별시 송파구 오금동 17-20,방이역 1번출구,37.508984,127.126595
송파구,1260. 방이동 한양3차아파트 옆,202506,1682,1693,방이동 한양3차아파트 옆,ST-1079,서울특별시 송파구 방이동 225-1,방이동 한양3차아파트 옆,37.506302,127.121399
송파구,1262. 송파여성문화회관 앞,202506,2983,2987,송파여성문화회관 앞,ST-1081,서울특별시 송파구 송파동 2-3,송파여성문화회관 앞,37.505802,127.109718
송파구,1263. 장지공영차고지,202506,412,450,장지공영차고지,ST-1082,서울특별시 송파구 장지동 861-6,장지공영차고지,37.480541,127.137016
송파구,1264. 천호역 10번 출구 앞,202506,4202,4183,천호역 10번 출구 앞,ST-1083,서울특별시 송파구 풍납동 490-16,천호역 10번 출구 앞,37.538582,127.122803
송파구,1265. 문정동 근린공원,202506,1576,1580,문정동 근린공원,ST-1084,서울특별시 송파구 문정동 38-3,문정동 근린공원,37.485989,127.124763
송파구,1267. 올림픽공원 남2문 앞,202506,1650,1547,올림픽공원 남2문 앞,ST-1086,서울특별시 송파구 올림픽로 424,올림픽공원 남2문 앞,37.51424,127.12307
